807.878245	122.39603	73115.4144	55.4841549	3429.59427	300800	14.7607194	99070	775	20650.8314	6.71455577	303.088067	669.678908	10.5199241	60.7529949	Рислинг	Таманская
754.968666	119.390359	74272.6569	56.2367958	3468.25776	352300	15.377972	113600	786.675824	22375.2969	5.29111531	292.937476	664.631802	9.40275142	99.6006845	Рислинг	Таманская
1771.43389	169.02439	97114.5663	52.8381963	4768.19277	738298.073	12.2118959	62926.3844	620.631342	23338.6201	27.375	665.373563	687.170557	36.3195777	581.853029	Рислинг	Южно-предгорная
1691.92858	170.487805	97306.0556	51.1405836	4747.95181	726748.042	12.267658	61665.1466	620.067644	24123.7113	28.47	647.413793	689.853163	32.0153551	586.060209	Рислинг	Южно-предгорная
1927.65483	177.658537	99073.6498	52.5862069	4854.93976	862134.493	12.1758146	72349.1857	631.764374	20740.682	26.67	663.505747	709.760919	36.5067179	599.382947	Рислинг	Южно-предгорная
2138.27413	128.531707	88777.4141	69.7745358	5333.49398	547772.778	14.2619724	59194.7883	634.301015	36142.7439	30.96	530.747126	658.650226	27.6823417	813.107704	Рислинг	Южно-предгорная
2261.01916	135.570732	90662.8478	73.3289125	5413.01205	696918.832	13.7437131	74527.6873	645.715896	54499.6035	33.72	525.143678	667.262801	30.0287908	939.463351	Рислинг	Южно-предгорная
2122.931	129.790244	89278.2324	69.2572944	5410.12048	560126.29	14.0258036	59986.9707	649.661781	35214.9088	29.205	539.655172	661.332831	23.5364683	821.942782	Рислинг	Южно-предгорная
1965.31523	433.902439	76787.234	57.2413793	3991.80723	821759.602	14.5358627	71411.0749	371.899662	61251.3878	22.935	494.396552	706.795934	18.2821497	890.940539	Рислинг	Южно-предгорная
1979.26353	438.878049	78098.1997	70.3846154	5696.38554	934026.44	14.8835557	81089.3848	529.312289	64862.8073	52.125	700.431034	695.924322	25.3214971	846.905385	Рислинг	Южно-предгорная
1797.44194	193.197617	91874.3802	29.3109541	3495.14563	886007.035	11.0506923	65808.9951	464.81907	25146.0142	17.415	584.701946	577.021397	42.5591296	213.36577	Рислинг	Южно-предгорная
1917.1807	197.219464	92171.9008	25.9982332	3489.32039	1078966.65	10.8748325	78403.0815	469.126939	33258.09	20.895	580.139903	578.299564	46.986755	234.831139	Рислинг	Южно-предгорная
1816.49129	192.45283	91993.3884	26.2632509	3516.99029	910408.733	10.9284279	66222.2726	466.829408	26694.5541	19.32	537.408759	577.447453	41.2393567	223.955352	Рислинг	Южно-предгорная
1938.95138	459.086395	68429.7521	66.9964664	3838.83495	916386.659	14.7035507	85515.8038	366.45606	58872.9282	27.165	549.574209	711.939027	19.3708609	404.979966	Рислинг	Южно-предгорная
746.825702	90.8832335	67199.0212	29.3355325	559.070905	258483.412	3.66983754	48268.2141	586.764706	15009.6308	11.91	484.60801	503.74424	12.6695906	312.993263	Рислинг	Черноморская
806.848788	96.991018	67991.8434	33.2375118	537.506112	240624.558	3.43896965	45390.0709	591.911765	15168.5393	9.951	471.3464	514.544931	13.755848	309.239654	Рислинг	Черноморская
